Ticker,Name,Market Cap,Price,Sector,Market,Volume
ESCA,"Escalade, Incorporated",167991029,12.17,ConsumerCyclical,NASDAQ,12609
RCMT,"RCM Technologies, Inc.",167983565,22.73,Industrials,NASDAQ,62530
UAE,iShares MSCI UAE ETF,167950073,20.1,FinancialServices,NASDAQ,79397
VTYX,"Ventyx Biosciences, Inc.",167940432,2.36,Healthcare,NASDAQ,686332
BLGR,Exchange Traded Concepts Trust,167895166,27.067,FinancialServices,AMEX,8490
NZAC,SPDR MSCI ACWI Climate Paris Aligned ETF,167807923,40.1588,FinancialServices,NASDAQ,3501
CBH,Virtus Convertible & Income 2024 Target Term Fund,167751166,9.185,FinancialServices,NYSE,113238
MLVEX,BMO Low Volatility Equity Fund Class I,167689324,11.47,FinancialServices,NASDAQ,0
GCIFX,Green Century MSCI Intl Index Fd Instl Cl,167656910,15.21,,NASDAQ,0
FMF,First Trust Managed Futures Strategy Fund,167643113,46.8409,FinancialServices,AMEX,10515
XCOR,Fundx ETF,167591958,75.1,FinancialServices,AMEX,452
AGAC,African Gold Acquisition Corporation,167486633,10.69,FinancialServices,NYSE,245
FFXSX,Fidelity Limited Term Government Fund,167300841,9.73,FinancialServices,NASDAQ,0
IHIT,Invesco High Income 2023 Target Term Fund,167087552,6.92,FinancialServices,NYSE,105347
GIOTX,GMO International Developed Equity Allocation Fund,166987876,21.84,FinancialServices,NASDAQ,0
TIO,"Tingo Group, Inc.",166947564,0.69,Technology,NASDAQ,6747169
HCVI,Hennessy Capital Investment Corp. VI,166905120,11.4,FinancialServices,NASDAQ,12255
GCINX,Green Century MSCI Intl Index Fd Individual Inv Cl,166757592,15.28,,NASDAQ,0
BVAOX,Madison Small Cap Fund Class Y,166285681,10.24,FinancialServices,NASDAQ,0
TRGVX,T. Rowe Price Global Value Equity Fund,166206040,19.25,FinancialServices,NASDAQ,0
ULVM,VictoryShares USAA MSCI USA Value Momentum ETF,165823045,85.34,FinancialServices,NASDAQ,904
GMOI,GMO International Value ETF,165709087,30.06,FinancialServices,AMEX,5785
DHHC,DiamondHead Holdings Corp.,165676880,12.68,FinancialServices,NASDAQ,105439
DGP,DB Gold Double Long ETN,165656830,105.93,FinancialServices,AMEX,6498
LHC,Leo Holdings Corp. II,165598358,11.87,FinancialServices,NYSE,316
EFAA,Invesco MSCI EAFE Income Advantage ETF,165390529,51.69,FinancialServices,AMEX,26851
DM,"Desktop Metal, Inc.",165373344,4.96,Technology,NYSE,1281464
ESOA,Energy Services of America Corporation,165339042,9.89,Industrials,NASDAQ,116358
DTLVX,Wilshire Large Company Value Portfolio,165266945,22.42,,NASDAQ,0
IBAC,IB Acquisition Corp. Common Stock,165207954,10.49,FinancialServices,NASDAQ,20
ACTU,Actuate Therapeutics Inc,165196975,8.07,Healthcare,NASDAQ,39276
ATLO,Ames National Corporation,165116171,18.52,FinancialServices,NASDAQ,6420
PHX,PHX Minerals Inc.,164962440,4.35,Energy,NYSE,392352
HSCZ,iShares Currency Hedged MSCI EAFE Small-Cap ETF,164914394,36.61,FinancialServices,AMEX,10128
FSP,Franklin Street Properties Corp.,164867100,1.59,RealEstate,AMEX,385150
PAL,"Proficient Auto Logistics, Inc. Common Stock",164850910,6.09,Industrials,NASDAQ,97970
LFVN,LifeVantage Corporation,164779538,13.09,ConsumerDefensive,NASDAQ,57704
HYTR,CP High Yield Trend ETF,164639528,21.745,FinancialServices,NYSE,30621
SPE,"Special Opportunities Fund, Inc.",164524536,15.48,FinancialServices,NYSE,17775
EWZS,iShares MSCI Brazil Small-Cap ETF,164512530,12.6,FinancialServices,NASDAQ,298642
USAU,U.S. Gold Corp.,164384720,11.72,BasicMaterials,NASDAQ,257464
RANG,Range Capital Acquisition Corp.,164384375,10.25,FinancialServices,NASDAQ,5318
XL,XL Fleet Corp.,164381160,1.14,ConsumerCyclical,NYSE,2730898
ELDN,"Eledon Pharmaceuticals, Inc.",164375541,2.745,Healthcare,NASDAQ,3587722
IMA,ImageneBio Inc,164370990,14.7,Healthcare,NASDAQ,9991
ARCFX,Water Island Credit Opportunities Fund Retail Class,164195751,9.87,FinancialServices,NASDAQ,0
QWLD,SPDR MSCI World StrategicFactors ETF,164102241,134.31,FinancialServices,AMEX,14686
LCW,Learn CW Investment Corporation,164010908,10.87,FinancialServices,NYSE,87771
SRHQ,SRH U.S. Quality ETF,163999379,37.2353,FinancialServices,AMEX,25
CIK,"Credit Suisse Asset Management Income Fund, Inc.",163887880,2.99,FinancialServices,NYSE,431889
WHG,"Westwood Holdings Group, Inc.",163863010,17.47,FinancialServices,NYSE,11921
DGT,SPDR Global Dow ETF,163846331,152.35,FinancialServices,AMEX,8644
BSMU,Invesco BulletShares 2030 Municipal Bond ETF,163841074,21.7029,FinancialServices,NASDAQ,47538
ROMA,Roma Green Finance Limited Ordinary Shares,163802568,2.75,Industrials,NASDAQ,13865
JYNT,The Joint Corp.,163739960,10.7,Healthcare,NASDAQ,52365
RSPM,Invesco S&P 500 Equal Weight Materials ETF,163733841,31.99,FinancialServices,AMEX,14667
NFYS,Enphys Acquisition Corp.,163710800,11.0,FinancialServices,NYSE,2174
UNG,"United States Natural Gas Fund, LP",163504638,13.53,FinancialServices,AMEX,6532749
RAANX,Altegris/AACA Opportunistic Real Estate Fund N,163494174,12.299,RealEstate,NASDAQ,0
CRNT,Ceragon Networks Ltd.,163463944,1.84,Technology,NASDAQ,1601909
KRBN,KraneShares Global Carbon ETF,163437805,30.52,FinancialServices,AMEX,46105
TAVI,Tavia Acquisition Corp.,163347408,10.26,FinancialServices,NASDAQ,7
SRG,Seritage Growth Properties,163341340,2.9,RealEstate,NYSE,63449
PBYI,"Puma Biotechnology, Inc.",163309349,3.29,Healthcare,NASDAQ,495131
XCCC,BondBloxx CCC Rated USD High Yield Corporate Bond ETF,163219313,38.56,FinancialServices,AMEX,220169
FMUN,Fidelity Systematic Municipal Bond Index ETF,163191004,48.77,FinancialServices,NASDAQ,47409
BUFEX,Buffalo Large Cap Fund,163177582,59.29,FinancialServices,NASDAQ,0
FMIV,Forum Merger IV Corporation,163154274,10.35,FinancialServices,NASDAQ,100
SVRE,SaverOne 2014 Ltd,32618664,2.06,Technology,NASDAQ,31068
TEAF,Ecofin Sustainable and Social Impact Term Fund,162972488,12.08,FinancialServices,NYSE,28759
TOAC,Talon 1 Acquisition Corp.,162813930,10.55,FinancialServices,NASDAQ,125955
EVE,EVe Mobility Acquisition Corp,162745601,11.2654,FinancialServices,NYSE,14
BASV,Brown Advisory Sustainable Value ETF,162648621,25.8282,FinancialServices,NASDAQ,112827
PLBY,"PLBY Group, Inc.",162524158,1.73,ConsumerCyclical,NASDAQ,208290
MZCSX,Muzinich Credit Opportunities Fd Supra Inst Shs,162420063,9.9,,NASDAQ,0
MZCIX,Muzinich Credit Opportunities Fd Inst Shares,162420058,9.89,,NASDAQ,0
FTGWX,Westwood Broadmark Tactical Gr Inst,162391281,27.06,FinancialServices,NASDAQ,0
WTMF,WisdomTree Managed Futures Strategy Fund,162357206,36.035,FinancialServices,AMEX,11742
QDVO,Amplify CWP Growth & Income ETF,162220736,28.44,FinancialServices,AMEX,164282
CRE,Cre8 Enterprise Limited Class A Ordinary Shares,162141507,6.77,Industrials,NASDAQ,3968367
GWMNX,AMG GW&K Municipal Enhanced Yield Fund - Class N,162091359,8.62,FinancialServices,NASDAQ,0
ASMB,"Assembly Biosciences, Inc.",162068811,21.22,Healthcare,NASDAQ,145350
WELNX,William Blair Emerging Mkts Ldrs N,162049377,10.44,FinancialServices,NASDAQ,0
CRPT,First Trust SkyBridge Crypto Industry and Digital Economy ETF,161945201,22.48,FinancialServices,AMEX,118570
TOYO,"TOYO Co., Ltd.",161931467,4.82,Energy,NASDAQ,11708
BJBGX,Aberdeen Total Return Bond Fund Class A,161926060,13.39,FinancialServices,NASDAQ,0
SAL,"Salisbury Bancorp, Inc.",161902478,27.88,FinancialServices,NASDAQ,27630
IVAL,Alpha Architect International Quantitative Value ETF,161681789,28.76,FinancialServices,NASDAQ,3560
PSJ,Invesco Dynamic Software ETF,161617500,32.65,FinancialServices,AMEX,41744
EPM,Evolution Petroleum Corporation,161588796,4.71,Energy,AMEX,128090
PTMN,Portman Ridge Finance Corporation,161538300,12.25,FinancialServices,NASDAQ,43457
MSACX,"Morgan Stanley Instl Fund, Inc Active Intl Alloc. Pt. Class I",161408280,19.41,FinancialServices,NASDAQ,0
TVGN,Tevogen Bio Holdings Inc.,161386169,0.8691,Healthcare,NASDAQ,1623468
CHAU,Direxion Daily CSI 300 China A Share Bull 2X Shares,161373081,16.11,FinancialServices,AMEX,147498
MBSF,Regan Floating Rate MBS ETF,161358326,25.46,FinancialServices,AMEX,23130
OVBC,Ohio Valley Banc Corp.,161351750,34.25,FinancialServices,NASDAQ,15355
GLDG,GoldMining Inc.,161153309,0.8096,BasicMaterials,AMEX,545354
AGFS,"AgroFresh Solutions, Inc.",161152800,3.0,ConsumerDefensive,NASDAQ,0
RSHO,Tema ETF Trust  - Tema American Industrial Revolution ETF,161127787,40.98,FinancialServices,AMEX,7989
YOUL,Youlife Group Inc. American Depositary Shares,161114480,2.12,ConsumerDefensive,NASDAQ,53739
RYSPX,Rydex S&P 500 H,161103530,95.85,FinancialServices,NASDAQ,0
TBG,TBG Dividend Focus ETF,160958131,32.67,FinancialServices,AMEX,21057
PIM,Putnam Master Intermediate Income Trust,160935562,3.34,FinancialServices,NYSE,70862
FLME,Flame Acquisition Corp.,160835620,12.1,FinancialServices,NYSE,94273
BVFL,"BV Financial, Inc.",160773921,15.27,FinancialServices,NASDAQ,30636
TASCX,Third Avenue Small-Cap Value Fund Insti Class,160591067,19.63,FinancialServices,NASDAQ,0
BSJU,Invesco Bulletshares 2030 High Yield Corporate Bond ETF,160567164,25.975,FinancialServices,NASDAQ,45444
SCJ,iShares MSCI Japan Small-Cap ETF,160560000,89.2,FinancialServices,AMEX,7955
TVSVX,Third Avenue Small-Cap Value Fund Investor Class,160489277,18.85,FinancialServices,NASDAQ,0
NCBVX,PGIM QMA Mid-Cap Value Fund- Class C,160461833,20.47,FinancialServices,NASDAQ,0
SPVZX,PGIM Quant Solutions Mid-Cap Value Fund,160458195,25.44,FinancialServices,NASDAQ,0
HAP,VanEck Natural Resources ETF,160362606,53.025,FinancialServices,AMEX,43945
AZBO,AllianzIM U.S. Large Cap Buffer20 Oct ETF,160334759,27.5869,FinancialServices,AMEX,32100
CRDF,"Cardiff Oncology, Inc.",160327417,2.41,Healthcare,NASDAQ,1699761
RMAX,"RE/MAX Holdings, Inc.",160240000,8.0,RealEstate,NYSE,195580
PFIX,Simplify Interest Rate Hedge ETF,160179452,53.97,FinancialServices,AMEX,123426
VUZI,Vuzix Corporation,160109040,2.1,Technology,NASDAQ,2142232
JPXN,iShares JPX-Nikkei 400 ETF,159918053,82.0093,FinancialServices,AMEX,2054
MRBK,Meridian Corporation,159912701,14.17,FinancialServices,NASDAQ,35256
ENTF,Enterprise 4.0 Technology Acquisition Corp.,159687209,10.67,FinancialServices,NASDAQ,556
CHN,"The China Fund, Inc.",159652025,15.98,FinancialServices,NYSE,78477
SLS,"SELLAS Life Sciences Group, Inc.",159644000,1.6,Healthcare,NASDAQ,1462495
ACTIX,American Century Capital Value Fund Investor Class,158947881,9.66,FinancialServices,NASDAQ,0
SYNL,Synalloy Corporation,158849811,15.57,BasicMaterials,NASDAQ,47028
RFAI,RF Acquisition Corp II Ordinary Shares,158832250,10.58,FinancialServices,NASDAQ,18395
KEQU,Kewaunee Scientific Corporation,158697027,53.85,ConsumerCyclical,NASDAQ,2098
FLRUX,Meeder Conservative Allocation Retail,158636839,23.69,FinancialServices,NASDAQ,0
EGAN,eGain Corporation,158634060,5.8,Technology,NASDAQ,55780
SMM,Salient Midstream & MLP Fund,158615471,8.95,FinancialServices,NYSE,65269
BGX,Blackstone / GSO Long-Short Credit Income Fund,158472501,12.47,FinancialServices,NYSE,64330
ICG,Intchains Group Limited,79171646,2.64,Technology,NASDAQ,220377
FLL,"Full House Resorts, Inc.",158292640,4.4,ConsumerCyclical,NASDAQ,169896
EPDIX,EuroPac International Dividend Income Fund - Class I,158279255,11.94,FinancialServices,NASDAQ,0
EPDPX,EuroPac International Dividend Income Fund - Class A,158277695,11.96,FinancialServices,NASDAQ,0
PSAIX,PIMCO Global Advantage Strategy Bd Insti Cl,158234206,10.36,FinancialServices,NASDAQ,0
SIHY,Harbor Scientific Alpha High-Yield ETF,158168783,45.81,FinancialServices,AMEX,20455
FIAX,Nicholas Fixed Income Alternative ETF,158114320,18.2,FinancialServices,AMEX,17803
SPRE,SP Funds S&P Global REIT Sharia ETF,158088622,19.26,FinancialServices,AMEX,50825
JANT,AllianzIM U.S. Large Cap Buffer10 Jan ETF,158065611,38.395,FinancialServices,AMEX,8525
XSVN,Bondbloxx Bloomberg Seven Year Target Duration US Treasury ETF,157983702,47.77,FinancialServices,AMEX,4880
LPTH,"LightPath Technologies, Inc.",157867952,3.68,Technology,NASDAQ,614326
INGN,"Inogen, Inc.",157827864,5.87,Healthcare,NASDAQ,417025
MCAA,Mountain & Co. I Acquisition Corp.,157806172,11.39,FinancialServices,NASDAQ,8218
BVAL,Brand Value ETF,157698053,25.9238,FinancialServices,AMEX,10761
GMSAX,Goldman Sachs Managed Futures Strategy Fund,157633254,8.26,FinancialServices,NASDAQ,0
HDPSX,Hodges Small Cap Fund,157630507,19.73,FinancialServices,NASDAQ,0
GFIRX,Goldman Sachs Managed Futures Strategy Fund,157627201,8.53,FinancialServices,NASDAQ,0
JNVR,Janover Inc.,157552408,79.31,Technology,NASDAQ,431957
PTIN,Pacer Trendpilot International ETF,157444965,29.08,FinancialServices,AMEX,8741
PYSGX,"Payden Strategic Income Fund, Investor Class",157424760,9.66,FinancialServices,NASDAQ,0
DEUS,Xtrackers Russell US Multifactor ETF,157368387,56.41,FinancialServices,AMEX,3174
ALPAU,Alpha Healthcare Acquisition Corp. III,157296750,9.75,FinancialServices,NASDAQ,983
NSBTX,Neuberger Berman Short Duration Bond Trust Class,157290254,6.76,FinancialServices,NASDAQ,0
EMLD,FTAC Emerald Acquisition Corp.,157266136,10.96,FinancialServices,NASDAQ,19776
IZTC,Invizyne Technologies Inc. Common Stock,157225200,16.5,Healthcare,NASDAQ,12043
PCQ,PIMCO California Municipal Income Fund,157023317,8.27,FinancialServices,NYSE,398661
RRGAX,DWS RREEF Global Real Estate Securities Fund - Class A,156987218,7.22,RealEstate,NASDAQ,0
EDF,Virtus Stone Harbor Emerging Markets Income Fund,156905446,5.1311,FinancialServices,NYSE,77639
LMAO,"LMF Acquisition Opportunities, Inc.",156841295,12.35,FinancialServices,NASDAQ,560236
HHLA,HH&L Acquisition Co.,156831739,10.75,FinancialServices,NYSE,3398
BIPIX,ProFunds Biotechnology UltraSector Fund Investor Class,156589042,40.19,FinancialServices,NASDAQ,0
SHIP,Seanergy Maritime Holdings Corp.,156558976,7.49,Industrials,NASDAQ,161346
FSTX,"F-star Therapeutics, Inc.",156511128,7.12,Healthcare,NASDAQ,0
IFV,First Trust Dorsey Wright International Focus 5 ETF,156505506,23.6182,FinancialServices,NASDAQ,382175
RPGIX,T. Rowe Price Global Industrials,156469881,22.46,FinancialServices,NASDAQ,0
RILY,"B. Riley Financial, Inc.",156450123,5.13,FinancialServices,NASDAQ,1591012
ELMD,"Electromed, Inc.",156401138,18.65,Healthcare,AMEX,38217
MGMT,Ballast Small/Mid Cap ETF,156211816,40.995,FinancialServices,AMEX,6220
ZJK,"ZJK Industrial Co., Ltd.",156092519,2.543,Industrials,NASDAQ,18853
GLSI,"Greenwich LifeSciences, Inc.",156008061,11.67,Healthcare,NASDAQ,78435
GSV,Gold Standard Ventures Corp,155953488,0.402,BasicMaterials,AMEX,1596732
AZUL,Azul S.A.,51958336,0.5,Industrials,NYSE,2919527
FHAYX,Fidelity Freedom Blend 2010 Fund,155489836,10.61,FinancialServices,NASDAQ,0
EGHA,EGH Acquisition Corp. Class A Ordinary Shares,155465000,10.03,FinancialServices,NASDAQ,266
EPIVX,EuroPac International Value A,155406733,12.91,,NASDAQ,0
EPVIX,EuroPac International Value Fund - Class I,155405245,12.95,FinancialServices,NASDAQ,0
GQI,Natixis ETF Trust - Natixis Gateway Quality Income ETF,155265950,53.8959,FinancialServices,AMEX,11710
PGUCX,Virtus Duff & Phelps Global Infrastructure Fund Class C,155227561,15.85,FinancialServices,NASDAQ,0
PGUAX,Virtus Duff & Phelps Global Infrastructure Fund,155226946,15.87,FinancialServices,NASDAQ,0
PGIUX,Virtus Duff & Phelps Global Infrastructure Fund Class I,155226946,15.87,FinancialServices,NASDAQ,0
SIEB,Siebert Financial Corp.,155174016,3.84,FinancialServices,NASDAQ,27633
CBLLX,Wells Fargo C&B Large Cap Value Fund - Class Admin,155168918,10.86,FinancialServices,NASDAQ,0
SEVN,Seven Hills Realty Trust,155115606,10.38,RealEstate,NASDAQ,36992
OCIO,ClearShares OCIO ETF,155071307,35.8191,FinancialServices,AMEX,28
REI,"Ring Energy, Inc.",154893000,0.75,Energy,AMEX,2961669
CBLSX,Allspring C&B Large Cap Value Fund,154887071,10.9,FinancialServices,NASDAQ,0
BIOA,"BioAge Labs, Inc.",154872160,4.32,Healthcare,NASDAQ,57078
XXXX,MAX S&P 500 4X Leveraged ETN,154855801,38.54,FinancialServices,AMEX,833771
RJA,ELEMENTS Linked to the Rogers International Commodity Index - Agriculture Total Return,154702434,9.16,FinancialServices,AMEX,140344
RGP,"Resources Connection, Inc.",154697136,4.64,Industrials,NASDAQ,217505
ELA,Envela Corporation,154671440,5.95,ConsumerCyclical,AMEX,74521
CBFV,"CB Financial Services, Inc.",154665560,30.79,FinancialServices,NASDAQ,11888
DCRE,Doubleline ETF Trust - DoubleLine Commercial Real Estate ETF,154557217,51.885,FinancialServices,AMEX,15975
ALSRX,Alger Small Cap Growth Institutional Fund Class I,154380055,16.55,FinancialServices,NASDAQ,0
AVXC,American Century ETF Trust - Avantis Emerging Markets ex-China Equity ETF,154267902,57.1399,FinancialServices,NASDAQ,7189
CRGO,Freightos Limited Ordinary shares,154131639,3.08,Industrials,NASDAQ,42286
ACU,Acme United Corporation,154129455,40.66,ConsumerDefensive,AMEX,13244
SECR,NYLI MacKay Securitized Income ETF,154015500,25.9868,FinancialServices,AMEX,2
MBAC,M3-Brigade Acquisition II Corp.,153946830,10.59,FinancialServices,NYSE,4838
BBBS,Bondbloxx BBB Rated 1-5 Year Corporate Bond ETF,153883038,51.39,FinancialServices,AMEX,14567
WEHIX,"The Weitz Funds,  Hickory Fund",153829978,38.647,FinancialServices,NASDAQ,0
TRRTX,T. Rowe Price Target Retirement 2015 Fund,153789579,11.9,FinancialServices,NASDAQ,0
PGJ,Invesco Golden Dragon China ETF,153719971,29.28,FinancialServices,NASDAQ,17526
CFBK,CF Bankshares Inc.,153713404,23.72,FinancialServices,NASDAQ,6673
BFAC,Battery Future Acquisition Corp.,153682984,11.14,FinancialServices,NYSE,2240
NNY,Nuveen New York Municipal Value Fund,153638424,8.135,FinancialServices,NYSE,37356
INFU,"InfuSystem Holdings, Inc.",153603520,7.52,Healthcare,AMEX,302530
TCFC,The Community Financial Corporation,153580524,27.09,FinancialServices,NASDAQ,117571
DIM,WisdomTree International MidCap Dividend Fund,153462143,76.36,FinancialServices,AMEX,6981
GGME,Invesco Next Gen Media and Gaming ETF,153413038,62.3293,FinancialServices,AMEX,3146
CMT,"Core Molding Technologies, Inc.",153314282,17.05,BasicMaterials,AMEX,29090
VNTG,Vantage Corp,153292125,4.83,Industrials,AMEX,909138
VTN,Invesco Trust for Investment Grade New York Municipals,153241067,10.49,FinancialServices,NYSE,50072
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,153018908,3.22,FinancialServices,NYSE,80259
DAINX,Dunham International Stock Fund,152966641,21.13,FinancialServices,NASDAQ,0
DNINX,Dunham International Stock Fund Class N,152953855,21.35,FinancialServices,NASDAQ,0
HKND,Humankind US Stock ETF,152904738,32.3881,FinancialServices,AMEX,324
STCE,Schwab Crypto Thematic ETF,152863675,54.16,FinancialServices,AMEX,53118
LNSR,"LENSAR, Inc.",152860200,12.84,Healthcare,NASDAQ,148840
BSII,Black Spade Acquisition II Co,152847000,9.99,FinancialServices,NASDAQ,63968
CBIO,"Catalyst Biosciences, Inc.",152818600,11.0,Healthcare,NASDAQ,101474
ZTRE,F/M 3-Year Investment Grade Corporate Bond ETF,152812499,51.03,,NASDAQ,23825
FLUD,Franklin Ultra Short Bond ETF,152787708,24.9805,FinancialServices,AMEX,11967
RENE,Cartesian Growth Corporation II,152746475,11.75,FinancialServices,NASDAQ,12664
EGG,Enigmatig Limited,152591696,5.48,Industrials,AMEX,5771
PEBK,"Peoples Bancorp of North Carolina, Inc.",152591348,27.95,FinancialServices,NASDAQ,8773
IDRV,iShares Self-Driving EV and Tech ETF,152586677,33.25,FinancialServices,AMEX,13208
UMMA,Wahed Dow Jones Islamic World ETF,152545384,26.0816,FinancialServices,NASDAQ,16070
HNVR,"Hanover Bancorp, Inc.",152237075,21.06,FinancialServices,NASDAQ,14795
HERO,Global X Video Games & Esports ETF,152165024,32.59,FinancialServices,NASDAQ,117585
MXCT,"MaxCyte, Inc.",152035505,1.43,Healthcare,NASDAQ,3122153
EPU,iShares MSCI Peru ETF,151992770,50.64,FinancialServices,AMEX,20773
NUSB,Nuveen Ultra Short Income ETF,151873443,25.255,FinancialServices,NASDAQ,4
BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF,151831519,24.88,FinancialServices,NASDAQ,97573
MNSB,"MainStreet Bancshares, Inc.",151769588,19.7,FinancialServices,NASDAQ,23667
AVGV,Avantis All Equity Markets Value ETF,151741076,66.54,FinancialServices,AMEX,8757
PDEX,"Pro-Dex, Inc.",151736191,46.53,Healthcare,NASDAQ,19255
CAGEX,Calamos Global Equity Fund-Class A,151714205,18.88,FinancialServices,NASDAQ,0
EVG,Eaton Vance Short Duration Diversified Income Fund,151614183,11.27,FinancialServices,NYSE,29122
