Ticker,MarketCap,Price,Volume,Exchange,Sector,CompanyName,ScorePotential,ReasonsTags,Comments,Status,ChangeNotes,Date
PAL,164850910,6.09,97970,NASDAQ,Industrials,"Proficient Auto Logistics, Inc. Common Stock",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 165M,New,,2025-08-08
LFVN,164779538,13.09,57704,NASDAQ,ConsumerDefensive,LifeVantage Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 165M,New,,2025-08-08
USAU,164384720,11.72,257464,NASDAQ,BasicMaterials,U.S. Gold Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 164M,New,,2025-08-08
IMA,164370990,14.7,9991,NASDAQ,Healthcare,ImageneBio Inc,70,MC_150-200;Nasdaq;PrioritySector;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 164M,New,,2025-08-08
JYNT,163739960,10.7,52365,NASDAQ,Healthcare,The Joint Corp.,80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 164M,New,,2025-08-08
TOAC,162813930,10.55,125955,NASDAQ,FinancialServices,Talon 1 Acquisition Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 163M,New,,2025-08-08
MZCSX,162420063,9.9,0,NASDAQ,,Muzinich Credit Opportunities Fd Supra Inst Shs,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 162M,New,,2025-08-08
MZCIX,162420058,9.89,0,NASDAQ,,Muzinich Credit Opportunities Fd Inst Shares,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 162M,New,,2025-08-08
CRE,162141507,6.77,3968367,NASDAQ,Industrials,Cre8 Enterprise Limited Class A Ordinary Shares,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 162M,New,,2025-08-08
ASMB,162068811,21.22,145350,NASDAQ,Healthcare,"Assembly Biosciences, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 162M,New,,2025-08-08
SAL,161902478,27.88,27630,NASDAQ,FinancialServices,"Salisbury Bancorp, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 162M,New,,2025-08-08
PTMN,161538300,12.25,43457,NASDAQ,FinancialServices,Portman Ridge Finance Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 162M,New,,2025-08-08
OVBC,161351750,34.25,15355,NASDAQ,FinancialServices,Ohio Valley Banc Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 161M,New,,2025-08-08
BVFL,160773921,15.27,30636,NASDAQ,FinancialServices,"BV Financial, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 161M,New,,2025-08-08
RMAX,160240000,8.0,195580,NYSE,RealEstate,"RE/MAX Holdings, Inc.",60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NYSE | PriceBand 5–10 | MC 160M,New,,2025-08-08
MRBK,159912701,14.17,35256,NASDAQ,FinancialServices,Meridian Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 160M,New,,2025-08-08
SYNL,158849811,15.57,47028,NASDAQ,BasicMaterials,Synalloy Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 159M,New,,2025-08-08
RFAI,158832250,10.58,18395,NASDAQ,FinancialServices,RF Acquisition Corp II Ordinary Shares,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 159M,New,,2025-08-08
EGAN,158634060,5.8,55780,NASDAQ,Technology,eGain Corporation,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 159M,New,,2025-08-08
INGN,157827864,5.87,417025,NASDAQ,Healthcare,"Inogen, Inc.",90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 158M,New,,2025-08-08
JNVR,157552408,79.31,431957,NASDAQ,Technology,Janover Inc.,80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 158M,New,,2025-08-08
ALPAU,157296750,9.75,983,NASDAQ,FinancialServices,Alpha Healthcare Acquisition Corp. III,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 157M,New,,2025-08-08
EMLD,157266136,10.96,19776,NASDAQ,FinancialServices,FTAC Emerald Acquisition Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 157M,New,,2025-08-08
IZTC,157225200,16.5,12043,NASDAQ,Healthcare,Invizyne Technologies Inc. Common Stock,80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 157M,New,,2025-08-08
LMAO,156841295,12.35,560236,NASDAQ,FinancialServices,"LMF Acquisition Opportunities, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 157M,New,,2025-08-08
SHIP,156558976,7.49,161346,NASDAQ,Industrials,Seanergy Maritime Holdings Corp.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 157M,New,,2025-08-08
FSTX,156511128,7.12,0,NASDAQ,Healthcare,"F-star Therapeutics, Inc.",80,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 157M,New,,2025-08-08
RILY,156450123,5.13,1591012,NASDAQ,FinancialServices,"B. Riley Financial, Inc.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 156M,New,,2025-08-08
ELMD,156401138,18.65,38217,AMEX,Healthcare,"Electromed, Inc.",65,MC_150-200;PrioritySector;VolAdequate;DataComplete;NotOTC,AMEX | SectorPriority | MC 156M,New,,2025-08-08
GLSI,156008061,11.67,78435,NASDAQ,Healthcare,"Greenwich LifeSciences, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 156M,New,,2025-08-08
RJA,154702434,9.16,140344,AMEX,FinancialServices,ELEMENTS Linked to the Rogers International Commodity Index - Agriculture Total Return,60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | PriceBand 5–10 | MC 155M,New,,2025-08-08
ELA,154671440,5.95,74521,AMEX,ConsumerCyclical,Envela Corporation,60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | PriceBand 5–10 | MC 155M,New,,2025-08-08
CBFV,154665560,30.79,11888,NASDAQ,FinancialServices,"CB Financial Services, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 155M,New,,2025-08-08
INFU,153603520,7.52,302530,AMEX,Healthcare,"InfuSystem Holdings, Inc.",75,MC_150-200;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | SectorPriority | PriceBand 5–10 | MC 154M,New,,2025-08-08
TCFC,153580524,27.09,117571,NASDAQ,FinancialServices,The Community Financial Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 154M,New,,2025-08-08
LNSR,152860200,12.84,148840,NASDAQ,Healthcare,"LENSAR, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 153M,New,,2025-08-08
BSII,152847000,9.99,63968,NASDAQ,FinancialServices,Black Spade Acquisition II Co,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 153M,New,,2025-08-08
CBIO,152818600,11.0,101474,NASDAQ,Healthcare,"Catalyst Biosciences, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 153M,New,,2025-08-08
RENE,152746475,11.75,12664,NASDAQ,FinancialServices,Cartesian Growth Corporation II,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 153M,New,,2025-08-08
HNVR,152237075,21.06,14795,NASDAQ,FinancialServices,"Hanover Bancorp, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 152M,New,,2025-08-08
MNSB,151769588,19.7,23667,NASDAQ,FinancialServices,"MainStreet Bancshares, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 152M,New,,2025-08-08
PDEX,151736191,46.53,19255,NASDAQ,Healthcare,"Pro-Dex, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 152M,New,,2025-08-08
SKYS,150407241,7.17,377192,NASDAQ,,"Sky Solar Holdings, Ltd.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 150M,New,,2025-08-08
OCCI,150316948,5.48,1238836,NASDAQ,FinancialServices,"OFS Credit Company, Inc.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 150M,New,,2025-08-08
UBFO,150117981,8.59,95192,NASDAQ,FinancialServices,United Security Bancshares,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 150M,New,,2025-08-08
TCX,199857083,18.075,9354,NASDAQ,Technology,Tucows Inc.,70,MC_150-200;Nasdaq;PrioritySector;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 200M,New,,2025-08-08
EDTX,199187660,63.24,603889,NASDAQ,FinancialServices,EdtechX Holdings Acquisition Corp. II,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 199M,New,,2025-08-08
SANG,199025040,5.94,6684,NASDAQ,Technology,Sangoma Technologies Corporation,80,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 199M,New,,2025-08-08
STAEX,198609631,6.29,0,NASDAQ,FinancialServices,Allspring Discovery Large Cap Growth - A,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 199M,New,,2025-08-08
KULR,198397832,5.14,1082120,AMEX,Technology,"KULR Technology Group, Inc.",75,MC_150-200;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | SectorPriority | PriceBand 5–10 | MC 198M,New,,2025-08-08
INXBV,198237504,13.92,255013,NASDAQ,,"Inhibrx Biosciences, Inc. Common Stock When Issued",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 198M,New,,2025-08-08
SSSS,198071479,8.41,249787,NASDAQ,FinancialServices,SuRo Capital Corp.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 198M,New,,2025-08-08
WHF,198031212,8.52,153055,NASDAQ,FinancialServices,"WhiteHorse Finance, Inc.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 198M,New,,2025-08-08
XGN,197812364,8.99,189996,NASDAQ,Healthcare,Exagen Inc.,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 198M,New,,2025-08-08
LOGC,197715102,7.41,13966,NASDAQ,ConsumerCyclical,ContextLogic Inc.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 198M,New,,2025-08-08
MGRM,196708093,5.44,117892,NASDAQ,Healthcare,"Monogram Orthopaedics, Inc.",90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 197M,New,,2025-08-08
PPIH,196051919,24.56,89079,NASDAQ,Industrials,"Perma-Pipe International Holdings, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 196M,New,,2025-08-08
FORR,193883280,10.16,48710,NASDAQ,Industrials,"Forrester Research, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 194M,New,,2025-08-08
ALPA,193736200,9.8,84580,NASDAQ,FinancialServices,Alpha Healthcare Acquisition Corp. III,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 194M,New,,2025-08-08
EPRX,193049019,5.385,3704,NASDAQ,Healthcare,Eupraxia Pharmaceuticals Inc.,80,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 193M,New,,2025-08-08
VACC,192733000,5.0,163052,NASDAQ,Healthcare,Vaccitech plc,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 193M,New,,2025-08-08
PLL,189394843,8.63,611227,NASDAQ,BasicMaterials,Piedmont Lithium Inc.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 189M,New,,2025-08-08
INBK,189161490,21.75,34589,NASDAQ,FinancialServices,First Internet Bancorp,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 189M,New,,2025-08-08
LPA,189101354,5.98,10295,AMEX,RealEstate,"Latam Logistic Properties, S.A.",60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,AMEX | PriceBand 5–10 | MC 189M,New,,2025-08-08
FCCO,189044176,24.61,18806,NASDAQ,FinancialServices,First Community Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 189M,New,,2025-08-08
FXNC,188900434,21.02,21247,NASDAQ,FinancialServices,First National Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 189M,New,,2025-08-08
JAKK,188826792,16.94,179837,NASDAQ,ConsumerCyclical,"JAKKS Pacific, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 189M,New,,2025-08-08
NVD,188613625,9.48,18807831,NASDAQ,FinancialServices,GraniteShares 1.5x Short NVDA Daily ETF,65,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate,NASDAQ | PriceBand 5–10 | MC 189M,New,,2025-08-08
OPBK,186502184,12.56,22476,NASDAQ,FinancialServices,OP Bancorp,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 187M,New,,2025-08-08
AMCI,185812490,9.91,362919,NASDAQ,FinancialServices,AMCI Acquisition Corp. II,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 186M,New,,2025-08-08
BLFY,185712840,8.55,54146,NASDAQ,FinancialServices,Blue Foundry Bancorp,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 186M,New,,2025-08-08
BBQ,185504124,17.24,14040,NASDAQ,ConsumerCyclical,"BBQ Holdings, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 186M,New,,2025-08-08
BTWN,184302591,6.15,159230,NASDAQ,FinancialServices,Bridgetown Holdings Limited,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 184M,New,,2025-08-08
SRM,183686080,10.3,34835672,NASDAQ,ConsumerCyclical,"SRM Entertainment, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 184M,New,,2025-08-08
PHOE,183600000,8.5,26573,NASDAQ,Industrials,Phoenix Asia Holdings Limited Ordinary Shares,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 184M,New,,2025-08-08
EBAC,183500312,11.19,77641,NASDAQ,FinancialServices,European Biotech Acquisition Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 184M,New,,2025-08-08
CONX,183449937,8.79,7394,NASDAQ,FinancialServices,CONX Corp.,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 183M,New,,2025-08-08
SGC,182357986,11.42,37870,NASDAQ,ConsumerCyclical,"Superior Group of Companies, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 182M,New,,2025-08-08
CVRX,181492798,6.94,217227,NASDAQ,Healthcare,"CVRx, Inc.",90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 181M,New,,2025-08-08
SMHI,181280736,6.72,319969,NYSE,Industrials,SEACOR Marine Holdings Inc.,60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NYSE | PriceBand 5–10 | MC 181M,New,,2025-08-08
TBI,181199454,6.06,199599,NYSE,Industrials,"TrueBlue, Inc.",60,MC_150-200;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NYSE | PriceBand 5–10 | MC 181M,New,,2025-08-08
UTMD,180925297,55.7,11697,NASDAQ,Healthcare,"Utah Medical Products, Inc.",80,MC_150-200;Nasdaq;PrioritySector;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | MC 181M,New,,2025-08-08
NEOV,180179472,5.28,166191,NASDAQ,Industrials,NeoVolta Inc.,75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 180M,New,,2025-08-08
SKGR,179975460,12.02,162616,NASDAQ,FinancialServices,SK Growth Opportunities Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 180M,New,,2025-08-08
WIORX,179160591,9.1,0,NASDAQ,FinancialServices,Wilshire Income Opportunities Invest,65,MC_150-200;Nasdaq;PriceBand5-10;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 179M,New,,2025-08-08
CUPR,178571242,8.325,276130,NASDAQ,Healthcare,Cuprina Holdings (Cayman) Limited Class A Ordinary Shares,90,MC_150-200;Nasdaq;PrioritySector;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | SectorPriority | PriceBand 5–10 | MC 179M,New,,2025-08-08
SWKH,178522680,14.55,21229,NASDAQ,FinancialServices,SWK Holdings Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 179M,New,,2025-08-08
SOCAU,177885000,10.05,34068,NASDAQ,FinancialServices,Solarius Capital Acquisition Corp,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 178M,New,,2025-08-08
DYNX,177620000,10.7,727687,NASDAQ,FinancialServices,Dynamix Corporation,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 178M,New,,2025-08-08
NKSH,177219855,27.85,10696,NASDAQ,FinancialServices,"National Bankshares, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 177M,New,,2025-08-08
BRKH,176797082,11.66,33431,NASDAQ,FinancialServices,Burtech Acquisition Corp.,65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 177M,New,,2025-08-08
FSFG,176438070,25.5,12276,NASDAQ,FinancialServices,"First Savings Financial Group, Inc.",65,MC_150-200;Nasdaq;VolAdequate;DataComplete;NotOTC,NASDAQ | MC 176M,New,,2025-08-08
RAIL,177328884,9.35,334775,NASDAQ,Industrials,"FreightCar America, Inc.",75,MC_150-200;Nasdaq;PriceBand5-10;VolAdequate;DataComplete;NotOTC,NASDAQ | PriceBand 5–10 | MC 177M,New,,2025-08-08
